batch_id,paper_id,title,relevance_score,reason,tags
batch_00159,HMVQ00vabY,Probabilistic Reasoning with LLMs for Privacy Risk Estimation,2,LLM probabilistic reasoning for risk estimation; method involves structured reasoning but not directly applied to code/programs.,RELIABILITY;OTHER
batch_00145,FfsxgSZW0c,Large Language Models Miss the Multi-agent Mark,2,"Critiques multi-agent LLM systems; relevant to our interest in reliable agent reasoning for code, but lacks explicit programming/verification focus.",AGENTS;OTHER
batch_00106,BOEZYnC8nR,Adaptive Kernel Design for Bayesian Optimization Is a Piece of CAKE with LLMs,2,"LLM used for adaptive kernel design in Bayesian optimization, a form of structured reasoning for task optimization.",OTHER
batch_00074,7kQjbCQwtT,Discovering Important Experts for Mixture-of-Experts Models Pruning Through a Theoretical Perspective,2,LLM pruning via Shapley values relates to reliability/statistical correctness of LLM workflows.,RELIABILITY;WORKFLOW_STATS
batch_00050,4zea5Bcemp,Neural Networks for Learnable and Scalable Influence Estimation of Instruction Fine-Tuning Data,2,Method for efficient data influence estimation could be applied to analyze code fine-tuning data for reliability.,WORKFLOW_STATS;OTHER
batch_00049,4qVWY12KQT,QiMeng-NeuComBack: Self-Evolving Translation from IR to Assembly Code,2,LLM-based code generation (IR-to-assembly) with self-debugging to improve functional correctness.,RELIABILITY;OTHER
batch_00001,02qdHz1LU0,Model-Guided Dual-Role Alignment for High-Fidelity Open-Domain Video-to-Audio Generation,2,Proposes model-guided training for cross-modal alignment; weak connection to reliability methods for generation.,RELIABILITY;OTHER
batch_00577,zZLfHw4Erp,UltraLED: Learning to See Everything in Ultra-High Dynamic Range Scenes,1,"Method involves structured reasoning pipeline (two-stage framework) for image processing, but application is computer vision, not code.",OTHER
batch_00576,zSrb8rtH9M,On the Expressive Power of Mixture-of-Experts for Structured Complex Tasks,1,Theoretical analysis of MoE expressive power; peripheral connection to structured reasoning architectures in LLMs.,OTHER
batch_00569,yjLew3Nd7z,PARTONOMY: Large Multimodal Models with Part-Level Visual Understanding,1,Proposes PLUM model using span tagging & feedback for structured reasoning; potential for code reasoning.,OTHER
batch_00543,w9gEF4Iwtx,CLIPTTA: Robust Contrastive Vision-Language Test-Time Adaptation,1,Method for test-time adaptation of vision-language models; weakly connects to reliability/robustness but not for code.,RELIABILITY;OTHER
batch_00538,vZfqDwF09z,Let Brain Rhythm Shape Machine Intelligence for Connecting Dots on Graphs,1,"Uses formal Kuramoto model for synchronization; potential link to structured reasoning for graphs, but connection to code/verification is weak.",OTHER
batch_00534,vCej5sO61x,AHa-Bench: Benchmarking Audio Hallucinations in Large Audio-Language Models,1,"Benchmarks hallucination, a core reliability issue for LLMs, but focuses on audio, not code or formal reasoning.",RELIABILITY;OTHER
batch_00532,uwL0vbeEVn,SuffixDecoding: Extreme Speculative Decoding for Emerging AI Applications,1,Speculative decoding for LLM agents on SWE-Bench; technical but narrowly focused on inference optimization.,AGENTS;OTHER
batch_00523,u1lNQH5upa,SpatialLM: Training Large Language Models for Structured Indoor Modeling,1,LLM fine-tuned for 3D spatial reasoning; only weakly related to code/formal methods.,OTHER
batch_00504,s9NkfkUuEr,Iterative Self-Incentivization Empowers Large Language Models as Agentic Searchers,1,"Proposes an LLM agent framework (ExSearch) for iterative reasoning and retrieval, but is applied to information search, not code/program reasoning.",AGENTS;OTHER
batch_00500,rdeCalg68L,More effort is needed to protect pedestrian privacy in the era of AI,1,Neuro-symbolic analysis of concept-based models for reliable OOD behavior.,NEURO_SYMBOLIC;OTHER
batch_00482,prm9Y3jM0R,Online robust locally differentially private learning for nonparametric regression,1,"Weak connection via online learning for robustness, but no code/verification focus.",OTHER
batch_00474,p7WHZy8TCG,Memory-Enhanced Neural Solvers for Routing Problems,1,Uses RL for combinatorial optimization (routing); peripheral connection to learned program synthesis heuristics.,OTHER
batch_00473,p27bSdc3FS,Fair Deepfake Detectors Can Generalize,1,Weak connection: causal analysis for generalization/fairness could inspire reliability methods for LLM workflows.,OTHER
batch_00448,mGjmPnzGQo,SAP: Exact Sorting in Splatting via Screen-Aligned Primitives,1,"Proposes structured reasoning for novel view synthesis via screen-aligned primitives and global sorting, touching on intermediate representations.",OTHER
batch_00439,l8QMnn6wfb,Weak-shot Keypoint Estimation via Keyness and Correspondence Transfer,1,Barely touches program reasoning via structured intermediate representations (keypoints as semantic parts).,OTHER
batch_00430,kMQju9SFBP,Impromptu VLA: Open Weights and Open Data for Driving Vision-Language-Action Models,1,VLA model for autonomous driving; weak link to code/verification but involves planning-oriented reasoning.,OTHER
batch_00406,hhjnvIfvpa,Efficiently Escaping Saddle Points under Generalized Smoothness via Self-Bounding Regularity,1,"Touches on optimization for non-convex functions, which is a weak link to reliability of LLM training workflows.",OTHER
batch_00384,fbDHv2LQZJ,Training-Free Safe Text Embedding Guidance for Text-to-Image Diffusion Models,1,Training-free guidance method for safety; weak connection to code reliability via constraint enforcement.,RELIABILITY;OTHER
batch_00378,eiLzaZqXas,Universal Few-shot Spatial Control for Diffusion Models,1,"LLM reasoning as model-free RL; connects 'thinking' actions to policy improvement, relevant to agent reasoning.",AGENTS;OTHER
batch_00372,e5QEGDVsqn,Theoretical Guarantees for the Retention of Strict Nash Equilibria by Coevolutionary Algorithms,1,Theoretical analysis of coevolutionary algorithms for finding Nash equilibria; tenuous link to game-theoretic aspects of multi-agent reasoning.,OTHER
batch_00361,cujJ9AXZO3,Generalized and Invariant Single-Neuron In-Vivo Activity Representation Learning,1,"Uses adversarial training for invariant representation learning, tangentially related to reliability/robustness themes.",OTHER
batch_00357,cZzA2Z0ehX,Quantifying Task-relevant Similarities in Representations Using Decision Variable Correlations,1,Method for quantifying task-relevant similarity in representations; peripheral connection to reliability analysis of model decisions.,OTHER
batch_00330,Zfk5IoAtP0,Gate to the Vessel: Residual Experts Restore What SAM Overlooks,1,Uses Mixture-of-Experts for refining segmentation; peripheral connection to structured reasoning for code via error correction.,OTHER
batch_00329,Za7IcsXIRV,MiNT: Multi-Network Transfer Benchmark for Temporal Graph Learning,1,"Benchmark for ML on relational DBs, adjacent to code/data structure analysis but not core to LLM code reasoning.",OTHER
batch_00322,Yhfx12Azz1,Coreset for Robust Geometric Median: Eliminating Size Dependency on Outliers,1,"Barely relevant: coresets for robust median could theoretically relate to consensus/abstention for code reliability, but no explicit link.",OTHER
batch_00289,VD22PY0fZm,Rethinking Out-of-Distribution Detection and Generalization with Collective Behavior Dynamics,1,Theoretical OOD detection method; only tangentially related to LLM reliability for code via 'generalization' concept.,OTHER
batch_00267,SlhLRh810S,Fantastic Bugs and Where to Find Them in AI Benchmarks,1,Framework for benchmark revision using LLM judges; touches LLM evaluation reliability.,RELIABILITY;OTHER
batch_00252,REIo9ZLSYo,Brain-Inspired fMRI-to-Text Decoding via Incremental and Wrap-Up Language Modeling,1,"Uses LLM for sequential decoding; tangential connection to structured reasoning but application is fMRI, not code.",OTHER
batch_00240,QIXdI207nq,LeMiCa: Lexicographic Minimax Path Caching for Efficient Diffusion-Based Video Generation,1,Weak connection: caching for diffusion models; reliability/consistency angle is peripheral to code correctness.,RELIABILITY;OTHER
batch_00239,QBjuYL4gAX,When and how can inexact generative models still sample from the data manifold?,1,Theoretical analysis of generative model robustness; peripheral connection to reliability of model outputs.,OTHER
batch_00230,P4xaLYXBRe,SPACE: Noise Contrastive Estimation Stabilizes Self-Play Fine-Tuning for Large Language Models,1,Method for stabilizing LLM fine-tuning; weak connection to code reliability via general LLM improvement.,RELIABILITY;OTHER
batch_00197,LZrRvYBqsJ,Delta Attention: Fast and Accurate Sparse Attention Inference by Delta Correction,1,Method improves LLM inference efficiency; tangential to reliability via sparse attention correction.,OTHER
batch_00187,KQoVgPOM1S,Hybrid Boundary Physics-Informed Neural Networks for Solving Navier-Stokes Equations with Complex Boundary,1,Uses PINNs for solving Navier-Stokes equations; peripheral connection to neuro-symbolic methods for complex systems.,OTHER
batch_00183,JxxKj8pow1,Scaling Speculative Decoding with Lookahead Reasoning,1,Speculative decoding for reasoning LLMs; touches reliability via verification but not code-specific.,RELIABILITY;OTHER
batch_00167,IHX5V6zQpY,LayerCraft: Enhancing Text-to-Image Generation with CoT Reasoning and Layered Object Integration,1,"LLM agent framework for structured, CoT-driven scene composition. Adjacent to code agent reasoning.",AGENTS;TOOL_USE;OTHER
batch_00161,HkTOnCUQ1z,Single-pass Adaptive Image Tokenization for Minimum Program Search,1,"Touches program search via Kolmogorov complexity, but is primarily about image tokenization, not code reasoning.",OTHER
batch_00157,H1NGlLNaVC,CoCoA: A Minimum Bayes Risk Framework Bridging Confidence and Consistency for Uncertainty Quantification in LLMs,1,Uncertainty quantification for LLMs; potential relevance to reliability/abstention for code tasks.,RELIABILITY;OTHER
batch_00131,EJZKxsS1Bl,Purest Quantum State Identification,1,"Barely relevant: quantum property learning framework for identifying 'purest' states, tangentially relates to reliability/selection themes.",OTHER
batch_00107,BZ0igCEeoU,Fractional Langevin Dynamics for Combinatorial Optimization via Polynomial-Time Escape,1,"Applies fractional Langevin dynamics to combinatorial optimization, which is a form of structured reasoning.",OTHER
batch_00105,BKLS9IMrNZ,Dynamic View Synthesis as an Inverse Problem,1,Method for structured latent manipulation (inverse problem) could be loosely related to reasoning about program states.,OTHER
batch_00085,95plu1Mo20,Prompted Policy Search: Reinforcement Learning through Linguistic and Numerical Reasoning in LLMs,1,LLM-centric policy optimization; potential for code agent reasoning but not validated on programming tasks.,AGENTS;OTHER
batch_00063,6X5NGHe35l,Efficiently Verifiable Proofs of Data Attribution,1,Presents verifiable ML for data attribution; weak link to reliability of LLM-generated code workflows.,RELIABILITY;OTHER
batch_00060,6AbM9UG4aD,InfMasking: Unleashing Synergistic Information by Contrastive Multimodal Interactions,1,Multimodal contrastive learning method; weak connection to code reliability via information theory concepts.,OTHER
batch_00058,5szmKUMhB7,DMol: A Highly Efficient and Chemical Motif-Preserving Molecule Generation Platform,1,"Molecule generation model; relevance is weak, only tangential via 'motif' structure preservation, not code/verification.",OTHER
batch_00047,4jWuS5hye1,WISA: World simulator assistant for physics-aware text-to-video generation,1,WISA framework's structured decomposition of requirements into textual/qualitative/quantitative levels is weakly related to ambiguity analysis in specs.,OTHER
batch_00028,2p4AtivyZz,OPHR: Mastering Volatility Trading with Multi-Agent Deep Reinforcement Learning,1,Multi-agent RL for trading; only barely relevant as an agent architecture example.,AGENTS;OTHER
batch_00027,2h8vXbEufN,Denoising Trajectory Biases for Zero-Shot AI-Generated Image Detection,1,"Zero-shot detection method analyzes generation process trajectories, weakly related to semantic consistency checks.",OTHER
batch_00022,2KKqp7MWJM,AgentAuditor: Human-level Safety and Security Evaluation for LLM Agents,1,Safety evaluation framework for LLM agents; peripheral connection to agent reliability for code.,AGENTS;RELIABILITY
batch_00020,22CqLfjiVl,Learning to Think: Information-Theoretic Reinforcement Fine-Tuning for LLMs,1,Optimizes LLM reasoning efficiency; weak connection to code generation reliability.,OTHER
batch_00002,0Az25lvdT2,Theory-Driven Label-Specific Representation for Incomplete Multi-View Multi-Label Learning,1,Framework for multi-view learning with theoretical guarantees on representation learning; weak connection to code reliability via 'generalization performance' analysis.,OTHER
